input,output
0.4280753142105339,0.0
0.4280753142105339,0.08561506284210679
0.4280753142105339,0.15410711311579223
0.4280753142105339,0.20890075333474056
0.4280753142105339,0.25273566550989923
0.4280753142105339,0.2878035952500262
0.4280753142105339,0.3158579390421278
0.4280753142105339,0.33830141407580905
0.4280753142105339,0.35625619410275405
0.4280753142105339,0.37062001812431006
0.4280753142105339,0.38211107734155486
0.4280753142105339,0.3913039247153507
0.4280753142105339,0.3986582026143874
0.4280753142105339,0.40454162493361673
0.4280753142105339,0.4092483627890002
0.4280753142105339,0.41301375307330696
0.4280753142105339,0.41602606530075237
0.4280753142105339,0.4184359150827087
0.4280753142105339,0.4203637949082738
0.4280753142105339,0.42190609876872587
0.4280753142105339,0.42313994185708753
0.4280753142105339,0.42412701632777683
0.4280753142105339,0.4249166759043283
0.4280753142105339,0.42554840356556944
0.4280753142105339,0.42605378569456237
0.4280753142105339,0.4264580913977567
0.4280753142105339,0.42678153596031215
0.4280753142105339,0.42704029161035656
0.4280753142105339,0.4272472961303921
0.4280753142105339,0.4274128997464205
0.4280753142105339,0.4275453826392432
0.4280753142105339,0.42765136895350137
0.4280753142105339,0.4277361580049079
0.4280753142105339,0.42780398924603313
0.4280753142105339,0.4278582542389333
0.4280753142105339,0.4279016662332535
0.4280753142105339,0.4279363958287096
0.4280753142105339,0.42796417950507454
0.4280753142105339,0.4279864064461664
0.4280753142105339,0.42800418799903994
0.4280753142105339,0.42801841324133877
0.4280753142105339,0.42802979343517783
0.4280753142105339,0.4280388975902491
0.4280753142105339,0.4280461809143061
0.4280753142105339,0.42805200757355166
0.4280753142105339,0.4280566689009481
0.4280753142105339,0.4280603979628653
0.4280753142105339,0.42806338121239906
0.4280753142105339,0.42806576781202604
0.4280753142105339,0.42806767709172766
0.48425162484627693,0.42806920451548897
0.48425162484627693,0.4393056885816466
0.48425162484627693,0.44829487583457267
0.48425162484627693,0.45548622563691354
0.48425162484627693,0.4612393054787862
0.48425162484627693,0.4658417693522844
0.48425162484627693,0.4695237404510829
0.48425162484627693,0.47246931733012176
0.48425162484627693,0.4748257788333528
0.48425162484627693,0.47671094803593766
0.48425162484627693,0.47821908339800556
0.48425162484627693,0.47942559168765986
0.48425162484627693,0.4803907983193833
0.48425162484627693,0.4811629636247621
0.48425162484627693,0.4817806958690651
0.48425162484627693,0.4822748816645075
0.48425162484627693,0.4826702303008614
0.48425162484627693,0.48298650920994457
0.48425162484627693,0.48323953233721106
0.48425162484627693,0.48344195083902425
0.48425162484627693,0.4836038856404748
0.48425162484627693,0.4837334334816352
0.48425162484627693,0.4838370717545636
0.48425162484627693,0.4839199823729063
0.48425162484627693,0.4839863108675804
0.48425162484627693,0.4840393736633197
0.48425162484627693,0.48408182389991117
0.48425162484627693,0.4841157840891843
0.48425162484627693,0.4841429522406029
0.48425162484627693,0.48416468676173774
0.48425162484627693,0.4841820743786456
0.48425162484627693,0.4841959844721719
0.48425162484627693,0.4842071125469929
0.48425162484627693,0.48421601500684974
0.48425162484627693,0.4842231369747352
0.48425162484627693,0.48422883454904353
0.48425162484627693,0.48423339260849024
0.48425162484627693,0.4842370390560476
0.48425162484627693,0.4842399562140935
0.48425162484627693,0.4842422899405302
0.48425162484627693,0.48424415692167955
0.48425162484627693,0.48424565050659907
0.48425162484627693,0.48424684537453466
0.48425162484627693,0.4842478012688831
0.48425162484627693,0.4842485659843619
0.48425162484627693,0.4842491777567449
0.48425162484627693,0.48424966717465134
0.48425162484627693,0.48425005870897647
0.48425162484627693,0.4842503719364366
0.48425162484627693,0.48425062251840467
