input,output
0.9285414638268439,0.0
0.9285414638268439,0.1857082927653688
0.9285414638268439,0.3342749269776638
0.9285414638268439,0.4531282343474998
0.9285414638268439,0.5482108802433687
0.9285414638268439,0.6242769969600638
0.9285414638268439,0.6851298903334199
0.9285414638268439,0.7338122050321048
0.9285414638268439,0.7727580567910527
0.9285414638268439,0.803914738198211
0.9285414638268439,0.8288400833239377
0.9285414638268439,0.848780359424519
0.9285414638268439,0.8647325803049841
0.9285414638268439,0.8774943570093562
0.9285414638268439,0.8877037783728539
0.9285414638268439,0.895871315463652
0.9285414638268439,0.9024053451362904
0.9285414638268439,0.9076325688744012
0.9285414638268439,0.9118143478648899
0.9285414638268439,0.9151597710572807
0.9285414638268439,0.9178361096111934
0.9285414638268439,0.9199771804543236
0.9285414638268439,0.9216900371288278
0.9285414638268439,0.9230603224684311
0.9285414638268439,0.9241565507401137
0.9285414638268439,0.9250335333574599
0.9285414638268439,0.9257351194513368
0.9285414638268439,0.9262963883264383
0.9285414638268439,0.9267454034265196
0.9285414638268439,0.9271046155065845
0.9285414638268439,0.9273919851706365
0.9285414638268439,0.927621880901878
0.9285414638268439,0.9278057974868713
0.9285414638268439,0.927952930754866
0.9285414638268439,0.9280706373692617
0.9285414638268439,0.9281648026607782
0.9285414638268439,0.9282401348939914
0.9285414638268439,0.928300400680562
0.9285414638268439,0.9283486133098184
0.9285414638268439,0.9283871834132236
0.9285414638268439,0.9284180394959477
0.9285414638268439,0.928442724362127
0.9285414638268439,0.9284624722550705
0.9285414638268439,0.9284782705694252
0.9285414638268439,0.928490909220909
0.9285414638268439,0.9285010201420961
0.9285414638268439,0.9285091088790458
0.9285414638268439,0.9285155798686056
0.9285414638268439,0.9285207566602534
0.9285414638268439,0.9285248980935715
0.2542309022836824,0.9285282112402261
0.2542309022836824,0.7936687494489174
0.2542309022836824,0.6857811800158705
0.2542309022836824,0.599471124469433
0.2542309022836824,0.5304230800322829
0.2542309022836824,0.4751846444825628
0.2542309022836824,0.43099389604278676
0.2542309022836824,0.3956412972909659
0.2542309022836824,0.36735921828950924
0.2542309022836824,0.3447335550883439
0.2542309022836824,0.32663302452741166
0.2542309022836824,0.31215260007866585
0.2542309022836824,0.3005682605196692
0.2542309022836824,0.29130078887247185
0.2542309022836824,0.28388681155471396
0.2542309022836824,0.2779556297005077
0.2542309022836824,0.2732106842171427
0.2542309022836824,0.2694147278304506
0.2542309022836824,0.266377962721097
0.2542309022836824,0.2639485506336141
0.2542309022836824,0.26200502096362777
0.2542309022836824,0.26045019722763874
0.2542309022836824,0.2592063382388475
0.2542309022836824,0.2582112510478145
0.2542309022836824,0.2574151812949881
0.2542309022836824,0.25677832549272694
0.2542309022836824,0.25626884085091806
0.2542309022836824,0.25586125313747093
0.2542309022836824,0.25553518296671324
0.2542309022836824,0.2552743268301071
0.2542309022836824,0.25506564192082215
0.2542309022836824,0.2548986939933942
0.2542309022836824,0.25476513565145187
0.2542309022836824,0.254658288977898
0.2542309022836824,0.2545728116390549
0.2542309022836824,0.2545044297679804
0.2542309022836824,0.2544497242711208
0.2542309022836824,0.2544059598736331
0.2542309022836824,0.254370948355643
0.2542309022836824,0.2543429391412509
0.2542309022836824,0.25432053176973723
0.2542309022836824,0.2543026058725263
0.2542309022836824,0.25428826515475755
0.2542309022836824,0.25427679258054253
0.2542309022836824,0.2542676145211705
0.2542309022836824,0.2542602720736729
0.2542309022836824,0.25425439811567485
0.2542309022836824,0.2542496989492764
0.2542309022836824,0.2542459396161576
0.2542309022836824,0.2542429321496626
