input,output
0.8937885368025976,0.0
0.8937885368025976,0.17875770736051955
0.8937885368025976,0.3217638732489352
0.8937885368025976,0.4361688059596677
0.8937885368025976,0.5276927521282537
0.8937885368025976,0.6009119090631225
0.8937885368025976,0.6594872346110177
0.8937885368025976,0.7063474950493337
0.8937885368025976,0.7438357033999865
0.8937885368025976,0.7738262700805087
0.8937885368025976,0.7978187234249265
0.8937885368025976,0.8170126861004608
0.8937885368025976,0.8323678562408883
0.8937885368025976,0.8446519923532302
0.8937885368025976,0.8544793012431038
0.8937885368025976,0.8623411483550026
0.8937885368025976,0.8686306260445217
0.8937885368025976,0.8736622081961369
0.8937885368025976,0.8776874739174292
0.8937885368025976,0.8809076864944629
0.8937885368025976,0.88348385655609
0.8937885368025976,0.8855447926053915
0.8937885368025976,0.8871935414448329
0.8937885368025976,0.8885125405163858
0.8937885368025976,0.8895677397736282
0.8937885368025976,0.8904118991794222
0.8937885368025976,0.8910872267040574
0.8937885368025976,0.8916274887237655
0.8937885368025976,0.892059698339532
0.8937885368025976,0.8924054660321452
0.8937885368025976,0.8926820801862357
0.8937885368025976,0.8929033715095082
0.8937885368025976,0.8930804045681261
0.8937885368025976,0.8932220310150205
0.8937885368025976,0.893335332172536
0.8937885368025976,0.8934259730985484
0.8937885368025976,0.8934984858393583
0.8937885368025976,0.8935564960320063
0.8937885368025976,0.8936029041861246
0.8937885368025976,0.8936400307094193
0.8937885368025976,0.8936697319280551
0.8937885368025976,0.8936934929029636
0.8937885368025976,0.8937125016828905
0.8937885368025976,0.893727708706832
0.8937885368025976,0.8937398743259852
0.8937885368025976,0.8937496068213078
0.8937885368025976,0.8937573928175658
0.8937885368025976,0.8937636216145722
0.8937885368025976,0.8937686046521773
0.8937885368025976,0.8937725910822615
0.7871269564531314,0.8937757802263288
0.7871269564531314,0.8724460154716893
0.7871269564531314,0.8553822036679778
0.7871269564531314,0.8417311542250085
0.7871269564531314,0.8308103146706332
0.7871269564531314,0.8220736430271328
0.7871269564531314,0.8150843057123326
0.7871269564531314,0.8094928358604924
0.7871269564531314,0.8050196599790203
0.7871269564531314,0.8014411192738425
0.7871269564531314,0.7985782867097003
0.7871269564531314,0.7962880206583866
0.7871269564531314,0.7944558078173356
0.7871269564531314,0.7929900375444948
0.7871269564531314,0.7918174213262221
0.7871269564531314,0.790879328351604
0.7871269564531314,0.7901288539719096
0.7871269564531314,0.789528474468154
0.7871269564531314,0.7890481708651496
0.7871269564531314,0.788663927982746
0.7871269564531314,0.7883565336768231
0.7871269564531314,0.7881106182320848
0.7871269564531314,0.7879138858762942
0.7871269564531314,0.7877564999916616
0.7871269564531314,0.7876305912839556
0.7871269564531314,0.7875298643177908
0.7871269564531314,0.7874492827448589
0.7871269564531314,0.7873848174865135
0.7871269564531314,0.7873332452798371
0.7871269564531314,0.7872919875144959
0.7871269564531314,0.787258981302223
0.7871269564531314,0.7872325763324047
0.7871269564531314,0.7872114523565501
0.7871269564531314,0.7871945531758664
0.7871269564531314,0.7871810338313194
0.7871269564531314,0.7871702183556819
0.7871269564531314,0.7871615659751718
0.7871269564531314,0.7871546440707637
0.7871269564531314,0.7871491065472374
0.7871269564531314,0.7871446765284162
0.7871269564531314,0.7871411325133593
0.7871269564531314,0.7871382973013137
0.7871269564531314,0.7871360291316772
0.7871269564531314,0.7871342145959681
0.7871269564531314,0.7871327629674008
0.7871269564531314,0.7871316016645469
0.7871269564531314,0.7871306726222638
0.7871269564531314,0.7871299293884373
0.7871269564531314,0.7871293348013761
0.7871269564531314,0.7871288591317273
