input,output
0.27140953480792407,0.0
0.27140953480792407,0.05428190696158482
0.27140953480792407,0.09770743253085268
0.27140953480792407,0.13244785298626696
0.27140953480792407,0.1602401893505984
0.27140953480792407,0.18247405844206355
0.27140953480792407,0.20026115371523567
0.27140953480792407,0.21449082993377339
0.27140953480792407,0.22587457090860352
0.27140953480792407,0.23498156368846762
0.27140953480792407,0.24226715791235892
0.27140953480792407,0.24809563329147194
0.27140953480792407,0.25275841359476237
0.27140953480792407,0.25648863783739473
0.27140953480792407,0.2594728172315006
0.27140953480792407,0.2618601607467853
0.27140953480792407,0.26377003555901307
0.27140953480792407,0.26529793540879526
0.27140953480792407,0.26652025528862106
0.27140953480792407,0.2674981111924817
0.27140953480792407,0.2682803959155702
0.27140953480792407,0.268906223694041
0.27140953480792407,0.2694068859168176
0.27140953480792407,0.2698074156950389
0.27140953480792407,0.27012783951761593
0.27140953480792407,0.2703841785756776
0.27140953480792407,0.2705892498221269
0.27140953480792407,0.27075330681928633
0.27140953480792407,0.27088455241701387
0.27140953480792407,0.27098954889519594
0.27140953480792407,0.2710735460777416
0.27140953480792407,0.2711407438237781
0.27140953480792407,0.2711945020206073
0.27140953480792407,0.27123750857807066
0.27140953480792407,0.27127191382404137
0.27140953480792407,0.2712994380208179
0.27140953480792407,0.27132145737823915
0.27140953480792407,0.27133907286417613
0.27140953480792407,0.27135316525292574
0.27140953480792407,0.27136443916392544
0.27140953480792407,0.2713734582927252
0.27140953480792407,0.27138067359576495
0.27140953480792407,0.27138644583819677
0.27140953480792407,0.2713910636321422
0.27140953480792407,0.2713947578672986
0.27140953480792407,0.2713977132554237
0.27140953480792407,0.2714000775659238
0.27140953480792407,0.2714019690143239
0.27140953480792407,0.27140348217304394
0.27140953480792407,0.27140469270002
0.30412698212168066,0.2714056611216008
0.30412698212168066,0.2779499253216168
0.30412698212168066,0.2831853366816296
0.30412698212168066,0.28737366576963985
0.30412698212168066,0.290724329040048
0.30412698212168066,0.2934048596563746
0.30412698212168066,0.2955492841494358
0.30412698212168066,0.2972648237438848
0.30412698212168066,0.29863725541944397
0.30412698212168066,0.29973520075989135
0.30412698212168066,0.30061355703224923
0.30412698212168066,0.3013162420501355
0.30412698212168066,0.30187839006444456
0.30412698212168066,0.3023281084758918
0.30412698212168066,0.3026878832050496
0.30412698212168066,0.30297570298837584
0.30412698212168066,0.3032059588150368
0.30412698212168066,0.3033901634763656
0.30412698212168066,0.30353752720542865
0.30412698212168066,0.3036554181886791
0.30412698212168066,0.3037497309752794
0.30412698212168066,0.3038251812045597
0.30412698212168066,0.3038855413879839
0.30412698212168066,0.30393382953472325
0.30412698212168066,0.30397246005211476
0.30412698212168066,0.30400336446602794
0.30412698212168066,0.3040280879971585
0.30412698212168066,0.304047866822063
0.30412698212168066,0.3040636898819865
0.30412698212168066,0.30407634832992536
0.30412698212168066,0.30408647508827646
0.30412698212168066,0.3040945764949573
0.30412698212168066,0.304101057620302
0.30412698212168066,0.3041062425205777
0.30412698212168066,0.30411039044079835
0.30412698212168066,0.30411370877697486
0.30412698212168066,0.304116363445916
0.30412698212168066,0.304118487181069
0.30412698212168066,0.30412018616919134
0.30412698212168066,0.3041215453596892
0.30412698212168066,0.3041226327120875
0.30412698212168066,0.30412350259400617
0.30412698212168066,0.3041241984995411
0.30412698212168066,0.30412475522396903
0.30412698212168066,0.3041252006035114
0.30412698212168066,0.30412555690714527
0.30412698212168066,0.3041258419500524
0.30412698212168066,0.3041260699843781
0.30412698212168066,0.3041262524118386
0.30412698212168066,0.30412639835380706
