input,output
0.32969106371878665,0.0
0.32969106371878665,0.06593821274375733
0.32969106371878665,0.1186887829387632
0.32969106371878665,0.16088923909476788
0.32969106371878665,0.19464960401957163
0.32969106371878665,0.22165789595941465
0.32969106371878665,0.24326452951128907
0.32969106371878665,0.2605498363527886
0.32969106371878665,0.2743780818259882
0.32969106371878665,0.2854406782045479
0.32969106371878665,0.2942907553073957
0.32969106371878665,0.3013708169896739
0.32969106371878665,0.3070348663354965
0.32969106371878665,0.3115661058121545
0.32969106371878665,0.31519109739348095
0.32969106371878665,0.3180910906585421
0.32969106371878665,0.320411085270591
0.32969106371878665,0.3222670809602301
0.32969106371878665,0.3237518775119414
0.32969106371878665,0.32493971475331046
0.32969106371878665,0.3258899845464057
0.32969106371878665,0.32665020038088194
0.32969106371878665,0.3272583730484629
0.32969106371878665,0.32774491118252763
0.32969106371878665,0.32813414168977945
0.32969106371878665,0.3284455260955809
0.32969106371878665,0.32869463362022205
0.32969106371878665,0.328893919639935
0.32969106371878665,0.32905334845570533
0.32969106371878665,0.3291808915083216
0.32969106371878665,0.3292829259504146
0.32969106371878665,0.329364553504089
0.32969106371878665,0.3294298555470285
0.32969106371878665,0.32948209718138016
0.32969106371878665,0.3295238904888615
0.32969106371878665,0.32955732513484653
0.32969106371878665,0.32958407285163455
0.32969106371878665,0.329605471025065
0.32969106371878665,0.32962258956380935
0.32969106371878665,0.3296362843948048
0.32969106371878665,0.3296472402596012
0.32969106371878665,0.32965600495143826
0.32969106371878665,0.32966301670490794
0.32969106371878665,0.3296686261076837
0.32969106371878665,0.3296731136299043
0.32969106371878665,0.3296767036476808
0.32969106371878665,0.329679575661902
0.32969106371878665,0.3296818732732789
0.32969106371878665,0.32968371136238045
0.32969106371878665,0.3296851818336617
0.8394416873106907,0.3296863582106867
0.8394416873106907,0.43163742403068756
0.8394416873106907,0.5131982766866883
0.8394416873106907,0.5784469588114888
0.8394416873106907,0.6306459045113292
0.8394416873106907,0.6724050610712016
0.8394416873106907,0.7058123863190995
0.8394416873106907,0.7325382465174177
0.8394416873106907,0.7539189346760724
0.8394416873106907,0.7710234852029961
0.8394416873106907,0.7847071256245352
0.8394416873106907,0.7956540379617664
0.8394416873106907,0.8044115678315513
0.8394416873106907,0.8114175917273793
0.8394416873106907,0.8170224108440416
0.8394416873106907,0.8215062661373714
0.8394416873106907,0.8250933503720354
0.8394416873106907,0.8279630177597664
0.8394416873106907,0.8302587516699513
0.8394416873106907,0.8320953387980993
0.8394416873106907,0.8335646085006176
0.8394416873106907,0.8347400242626323
0.8394416873106907,0.8356803568722441
0.8394416873106907,0.8364326229599335
0.8394416873106907,0.837034435830085
0.8394416873106907,0.8375158861262062
0.8394416873106907,0.8379010463631031
0.8394416873106907,0.8382091745526207
0.8394416873106907,0.8384556771042347
0.8394416873106907,0.838652879145526
0.8394416873106907,0.838810640778559
0.8394416873106907,0.8389368500849854
0.8394416873106907,0.8390378175301265
0.8394416873106907,0.8391185914862395
0.8394416873106907,0.8391832106511298
0.8394416873106907,0.8392349059830421
0.8394416873106907,0.8392762622485719
0.8394416873106907,0.8393093472609957
0.8394416873106907,0.8393358152709348
0.8394416873106907,0.8393569896788861
0.8394416873106907,0.839373929205247
0.8394416873106907,0.8393874808263359
0.8394416873106907,0.8393983221232069
0.8394416873106907,0.8394069951607037
0.8394416873106907,0.8394139335907012
0.8394416873106907,0.8394194843346992
0.8394416873106907,0.8394239249298975
0.8394416873106907,0.8394274774060562
0.8394416873106907,0.8394303193869831
0.8394416873106907,0.8394325929717247
