input,output
0.5144982127029478,0.0
0.5144982127029478,0.10289964254058957
0.5144982127029478,0.18521935657306124
0.5144982127029478,0.25107512779903857
0.5144982127029478,0.30375974477982043
0.5144982127029478,0.34590743836444593
0.5144982127029478,0.37962559323214634
0.5144982127029478,0.40660011712630667
0.5144982127029478,0.42817973624163497
0.5144982127029478,0.4454434315338976
0.5144982127029478,0.45925438776770766
0.5144982127029478,0.47030315275475576
0.5144982127029478,0.4791421647443942
0.5144982127029478,0.48621337433610495
0.5144982127029478,0.49187034200947355
0.5144982127029478,0.49639591614816847
0.5144982127029478,0.5000163754591244
0.5144982127029478,0.5029127429078891
0.5144982127029478,0.5052298368669009
0.5144982127029478,0.5070835120341103
0.5144982127029478,0.5085664521678778
0.5144982127029478,0.5097528042748918
0.5144982127029478,0.510701885960503
0.5144982127029478,0.5114611513089921
0.5144982127029478,0.5120685635877832
0.5144982127029478,0.5125544934108162
0.5144982127029478,0.5129432372692425
0.5144982127029478,0.5132542323559836
0.5144982127029478,0.5135030284253764
0.5144982127029478,0.5137020652808907
0.5144982127029478,0.5138612947653022
0.5144982127029478,0.5139886783528314
0.5144982127029478,0.5140905852228547
0.5144982127029478,0.5141721107188734
0.5144982127029478,0.5142373311156883
0.5144982127029478,0.5142895074331402
0.5144982127029478,0.5143312484871018
0.5144982127029478,0.514364641330271
0.5144982127029478,0.5143913556048064
0.5144982127029478,0.5144127270244347
0.5144982127029478,0.5144298241601374
0.5144982127029478,0.5144435018686995
0.5144982127029478,0.5144544440355492
0.5144982127029478,0.5144631977690289
0.5144982127029478,0.5144702007558127
0.5144982127029478,0.5144758031452398
0.5144982127029478,0.5144802850567815
0.5144982127029478,0.5144838705860147
0.5144982127029478,0.5144867390094013
0.5144982127029478,0.5144890337481106
0.8004870708061549,0.5144908695390781
0.8004870708061549,0.5716901097924935
0.8004870708061549,0.6174495019952257
0.8004870708061549,0.6540570157574116
0.8004870708061549,0.6833430267671603
0.8004870708061549,0.7067718355749593
0.8004870708061549,0.7255148826211985
0.8004870708061549,0.7405093202581898
0.8004870708061549,0.7525048703677829
0.8004870708061549,0.7621013104554574
0.8004870708061549,0.769778462525597
0.8004870708061549,0.7759201841817087
0.8004870708061549,0.780833561506598
0.8004870708061549,0.7847642633665095
0.8004870708061549,0.7879088248544387
0.8004870708061549,0.790424474044782
0.8004870708061549,0.7924369933970566
0.8004870708061549,0.7940470088788764
0.8004870708061549,0.7953350212643322
0.8004870708061549,0.7963654311726969
0.8004870708061549,0.7971897590993886
0.8004870708061549,0.797849221440742
0.8004870708061549,0.7983767913138247
0.8004870708061549,0.7987988472122908
0.8004870708061549,0.7991364919310637
0.8004870708061549,0.7994066077060821
0.8004870708061549,0.7996227003260967
0.8004870708061549,0.7997955744221085
0.8004870708061549,0.7999338736989179
0.8004870708061549,0.8000445131203654
0.8004870708061549,0.8001330246575233
0.8004870708061549,0.8002038338872497
0.8004870708061549,0.8002604812710308
0.8004870708061549,0.8003057991780557
0.8004870708061549,0.8003420535036756
0.8004870708061549,0.8003710569641715
0.8004870708061549,0.8003942597325683
0.8004870708061549,0.8004128219472857
0.8004870708061549,0.8004276717190596
0.8004870708061549,0.8004395515364787
0.8004870708061549,0.800449055390414
0.8004870708061549,0.8004566584735623
0.8004870708061549,0.8004627409400809
0.8004870708061549,0.8004676069132958
0.8004870708061549,0.8004714996918677
0.8004870708061549,0.8004746139147252
0.8004870708061549,0.8004771052930112
0.8004870708061549,0.80047909839564
0.8004870708061549,0.800480692877743
0.8004870708061549,0.8004819684634255
