input,output
0.8536334597109728,0.0
0.8536334597109728,0.17072669194219459
0.8536334597109728,0.30730804549595025
0.8536334597109728,0.41657312833895477
0.8536334597109728,0.5039851946133584
0.8536334597109728,0.5739148476328814
0.8536334597109728,0.6298585700484998
0.8536334597109728,0.6746135479809944
0.8536334597109728,0.7104175303269901
0.8536334597109728,0.7390607162037867
0.8536334597109728,0.7619752649052239
0.8536334597109728,0.7803069038663738
0.8536334597109728,0.7949722150352937
0.8536334597109728,0.8067044639704296
0.8536334597109728,0.8160902631185383
0.8536334597109728,0.8235989024370253
0.8536334597109728,0.8296058138918149
0.8536334597109728,0.8344113430556466
0.8536334597109728,0.8382557663867118
0.8536334597109728,0.8413313050515641
0.8536334597109728,0.8437917359834459
0.8536334597109728,0.8457600807289514
0.8536334597109728,0.8473347565253557
0.8536334597109728,0.8485944971624793
0.8536334597109728,0.849602289672178
0.8536334597109728,0.850408523679937
0.8536334597109728,0.8510535108861442
0.8536334597109728,0.85156950065111
0.8536334597109728,0.8519822924630827
0.8536334597109728,0.8523125259126607
0.8536334597109728,0.8525767126723232
0.8536334597109728,0.8527880620800532
0.8536334597109728,0.8529571416062371
0.8536334597109728,0.8530924052271843
0.8536334597109728,0.853200616123942
0.8536334597109728,0.8532871848413482
0.8536334597109728,0.8533564398152732
0.8536334597109728,0.8534118437944131
0.8536334597109728,0.8534561669777252
0.8536334597109728,0.8534916255243747
0.8536334597109728,0.8535199923616944
0.8536334597109728,0.8535426858315501
0.8536334597109728,0.8535608406074348
0.8536334597109728,0.8535753644281424
0.8536334597109728,0.8535869834847085
0.8536334597109728,0.8535962787299615
0.8536334597109728,0.8536037149261638
0.8536334597109728,0.8536096638831256
0.8536334597109728,0.8536144230486952
0.8536334597109728,0.8536182303811508
0.6842499165850296,0.8536212762471153
0.6842499165850296,0.8197470043146982
0.6842499165850296,0.7926475867687645
0.6842499165850296,0.7709680527320175
0.6842499165850296,0.75362442550262
0.6842499165850296,0.739749523719102
0.6842499165850296,0.7286496022922875
0.6842499165850296,0.719769665150836
0.6842499165850296,0.7126657154376748
0.6842499165850296,0.7069825556671457
0.6842499165850296,0.7024360278507226
0.6842499165850296,0.698798805597584
0.6842499165850296,0.6958890277950731
0.6842499165850296,0.6935612055530644
0.6842499165850296,0.6916989477594575
0.6842499165850296,0.6902091415245719
0.6842499165850296,0.6890172965366634
0.6842499165850296,0.6880638205463367
0.6842499165850296,0.6873010397540753
0.6842499165850296,0.6866908151202662
0.6842499165850296,0.6862026354132189
0.6842499165850296,0.6858120916475811
0.6842499165850296,0.6854996566350708
0.6842499165850296,0.6852497086250626
0.6842499165850296,0.685049750217056
0.6842499165850296,0.6848897834906508
0.6842499165850296,0.6847618101095265
0.6842499165850296,0.6846594314046272
0.6842499165850296,0.6845775284407076
0.6842499165850296,0.6845120060695721
0.6842499165850296,0.6844595881726636
0.6842499165850296,0.6844176538551369
0.6842499165850296,0.6843841064011155
0.6842499165850296,0.6843572684378983
0.6842499165850296,0.6843357980673246
0.6842499165850296,0.6843186217708657
0.6842499165850296,0.6843048807336984
0.6842499165850296,0.6842938879039647
0.6842499165850296,0.6842850936401778
0.6842499165850296,0.6842780582291481
0.6842499165850296,0.6842724299003244
0.6842499165850296,0.6842679272372655
0.6842499165850296,0.6842643251068183
0.6842499165850296,0.6842614434024606
0.6842499165850296,0.6842591380389744
0.6842499165850296,0.6842572937481854
0.6842499165850296,0.6842558183155543
0.6842499165850296,0.6842546379694494
0.6842499165850296,0.6842536936925655
0.6842499165850296,0.6842529382710584
